festivalId,festival_title,festival_desc,festival_image,festival_region,festival_place,festival_price,festival_period
1,울산스타트업페스타,"울산스타트업페스타(USF)는 지역 창업가와 VC, 유관기관, 대·중소·중견기업이 모여 1년간의 성과를 공유하는 자리이다.포럼, 데모데이, 경진재회, 전시, 체험 등의 이벤트가 준비되어 있어서 누구나 재미있게 즐길 수 있는 축제이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669597168565.jpg,울산시 울주군,울산전시컨벤션센터 1층 A홀,무료,기간 : 2022. 11. 30. ~ 12. 4.
2,2022 유성온천 크리스마스 축제,"유성온천의 겨울을 테마로 경관조명(빛 거리 조성)과 함께 유럽형 크리스마스 마켓 운영으로 사계절 다양한 문화예술 향유 기회를 제공한다.기간 :  2022.12.2(금)~12.4(일) / 경관조명 2022.12.2~2023.1.24(대학로, 온천로)- 성탄트리점등식 : 12.2(금) 18시 / 워터스크린 앞- 크리스마스마켓 : 12.3(토)~12.4(일) 11:00~20:00 / 두드림공연장 앞특히 온 가족이 즐길 수 있는 프로그램을 운영하며, 매일 13시부터는 어린이들을 위한 마술쇼(토)와 어린이뮤지컬코코몽(일)을 공연한다.더불어 어린이 놀이존(꼬마레일기차)과 스티커사진기, K-food존(군고구마, 군밤, 붕어빵, 호떡 등) 등 다양한 부대프로그램을 선보인다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669335332707.jpg,대전시 유성구,유성온천공원,무료,기간 : 2022. 12. 2. ~ 4.
3,2022 부산美아트페스티벌,"2022 부산미아트페스티벌은 부산 뷰티산업을 전국적으로 널리 알리고 지역경제효과 창출, 인재를 육성하는 B-Beauty 축제의 장이다. 피부미용, 네일 기능경진대회와 오프라인 체험, 온라인 이벤트등 누구나 즐길 수 있는 다채로운 프로그램을 만날 수 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669335550281.jpg,부산시 해운대구,벡스코 제2전시장 4AB홀,무료,기간 : 2022. 12. 6. ~ 7. / 10:00-18:00
4,고성 가리비 수산물 축제,"제 6회 온라인 고성가리비 수산물 축제는 전국 가리비 생산량의 70%이상을 담당하는 경상남도 고성의 대한민국 최고 명품 가리비와 싱싱한 국내산 수산물을 널리 알리고 다양한 이벤트와 체험을 즐길 수 있는 축제이다.어려움을 겪고 있는 고성 어업인들을 응원하고 ‘대한민국 명품 가리비, 고성 가리비’의 브랜드를 알리기 위해 기획된 축제로, 미국 FDA 지정 청정해역인 고성바다와 자란만에서 생산되는 최고급 수산물 통합브랜드 ‘해자란’의 싱싱한 가리비를 만날 수 있는 온라인 가리비 특가대전과 고성군 공식 SNS이벤트를 통해 고성가리비를 보다 다채롭게 만날 수 있는 기회가 마련된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1668648081935.jpg,경상남도 고성군,온라인 개최,"가리비 3㎏ 19,900원 / 5㎏ 29,800원",기간 : 2022. 12. 1. ~ 9.
5,2022 경기전 수문장 교대의식 - 경기전을 지켜라,"조선시대 수문장은 궁권의 문을 지키는 책임자였으며, 정해진 절차에 따라 문을 여닫고 근무교대를 통하여 국가의 중심인 국왕과 왕실을 호위함으로써 나라의 안정에 기여하였다.경기전 수문장 교대의식을 구성하는 주요인물로는 경기전 수비를 담당하는 수호책임자로 수문군을 지휘하는 수문장을 비롯하여 수문장을 보좌하는 종사관, 교대의식을 감독하는 전직, 대종고 관리와 타고를 진행하는 수종장, 경기전문을 수호하는 충의군과 파수병인 기수대, 신호와 행렬을 담당하는 취타대로 이루어져 있다.조선시대 왕궁을 수위하던 수문장의 교대의식을 참고하여 전주한옥마을 경기전 수문장 교대의식을 전주다움으로 새롭게 연출한 프로그램입니다. 조선왕조 발상지로서의 전주와 경기전의 역사적 상징성을 재조명하여 천년고도 전주시의 고유한 문화관광 프로그램으로 관광객 여러분과 함께 하고자 한다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1667435137842.jpg,전라북도 전주시,전주 경기전 내,무료,기간 : 2022. 9. 17. ~ 12. 10. / 매주 토요일 14:00
6,2022 미추홀 윈터마켓,"미추홀 윈터마켓은 주안역 남광장에서 개최되는 인천의 대표 크리스마스 축제로 대형 트리, 빛 터널 등 크리스마스 경관조명과 지역연계 크리스마스 마켓, 버스킹 공연, 다양한 크리스마스 체험프로그램과 이벤트 등을 만나볼 수 있는 행사이다. 주안역 남광장 일대는 12월이면 캐롤 음악이 가득하고, 첫눈이 내리면 만남의 장소로 인기가 있었던 장소로 매년 이 곳에서 열리는 미추홀 윈터마켓을 통해 따뜻한 연말 분위기를 느낄 수 있었다. 올해는 특히 귀여운 인천시 캐릭터 버미의 벌룬 인형 등 다양한 포토존을 마련하여 개최하며 대형 트리 등 일부 경관조명을 연말까지 연장 운영할 예정이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669855476675.jpg,인천시 ,주안역 남광장,무료,기간 : 2022. 12. 10. ~ 12. 11. / 14:00 - 20:00
7,2022 제11회 유러피언 크리스마스 마켓,"올해로 제11회째 맞이하는 유러피언 크리스마스 마켓은 11개국 주한유럽대사관들과 인근 상인협의회의 참여와 후원으로 유럽 전통 크리스마스 시즌 음식과 수공예 장식품을 선보일 예정이다. 시즌 음식에는 프랑스 소시지, 스페인 빠에야, 럼커피, 독일 글뤼와인, 불가리아 미트볼스테이크, 헝가리 굴라쉬와 수공예 물품에는 도자기, 식탁보 수건, 핸드페인팅 작품 등 유럽 각국의 전통 크리스마스 데코 용품으로 가정에서도 유럽풍의 크리스마스를 즐길 수 있을 것이다. 내·외국인이 한자리에 모여 거주 외국인은 고향의 향수를 느끼고 내국인은 유럽의 다양한 크리스마스 문화를 체험하며 상호 이해를 통해 함께하는 공동체를 실현하고, 판매 수익 기부를 통해 나누고 베푸는 크리스마스 본연의 의미를 전파한다. 유럽의 정통 크리스마스의 로맨틱한 분위기에 각 나라의 맛과 멋을 더한 이색적인 겨울축제로 매년 국내 내·외국인에게 사랑받는 축제로 자리매김했다. 코로나 이후 3년 만에 재게 하게 되어 그 의미가 더 크다고 할 수 있으며 주한 외 교대 사 등 주요 내 외빈이 함께 참여하여 행사를 축하할 예정이다. 특히 이번 행사는 공연 및 이벤트를 축소하여 안전하고 차분하게 진행하고자 한다. 또한 나와 내 가족의 응급상황 시 빠르게 대처할 수 있는 심폐소생술(CPR) 체험 부스를 운영하며 행사장 및 주변 상황에 대해 그 어느 때보다 안전을 최우선시 할 예정이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669597352350.jpg,서울시 성북구,지하철 4호선 한성대입구역 2번출구 성북천분수마루,무료 / 부스별 음식 및 상품 가격 상의,기간 : 2022. 12. 10. ~ 11. / 12:00 - 19:00
8,4th ASCOM BLUES FESTIVAL,"부평은 미국의 블루스 리듬을 가장 먼저 받아들였고, 미8군 오디션을 통과해 부평 삼릉에서 픽업하던 한국 청년 뮤지션들은 한국인들의 정서를 담아낸 한국적 블루스 리듬을 만들어낸 한국대중음악사에 빛나는 금자탑을 세운 지역이다. 한국 블루스 역사를 개척한 부평에서 그 의미와 가치를 새롭게 하기 위해 ASCOM BLUES FESTIVAL를 개최하고 있다. 부평이 한국적 블루스 리듬을 새롭게 창작해 낸 시작점이라는 의미와 가치를 한국의 블루스 연주자들과 함께 공유하고 알려내고자 애스컴블루스페스티벌을 열고 있다.4th ASCOM BULES FESTIVAL(2022)은 2022년 12월 17일(토) 부평 락캠프에서 열린다. 한국 블루스 역사를 이어가는 블루스밴드 ‘정유천블루스밴드’ ‘써드스톤’ ‘탐블루스밴드’ ‘알버트헤이트블루스밴드’를 초청해서 한국 블루스 진수를 느낄 수 있도록 마련했다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669939940497.jpg,인천시 부평구,부평 락캠프,애스컴시티뮤직아트페어,기간 : 2022. 12. 17. / 19:30 - 22:00
9,제5회 아동이 주인공인 행복한 언택트 축제,"인천 서구청에서 2022 제5회 아동이 주인공인 행복한 축제를 개최한다! 올해 5회째 진행되는 인천 서구 대표 축제로, 아동을 위한, 아동에 의한, 아동축제이다. 5기 아동축제기획단 라온 친구들이 직접 기획한 프로그램을 12월 17일 온라인에서 다양하게 만날 수 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666587982621.jpg,인천시 서구,온라인 개최,무료,기간 : 2022.12. 17.
10,제35회 해운대 북극곰축제,"해운대 북극곰축제는 얼음이 꽁꽁 언 북극해에서도 여유롭게 수영을 즐기는 북극곰처럼 한 겨울 영하의 차가운 날씨에도 바닷물에 뛰어들어 수영을 즐기며 한 해의 건강을 기원하는 행사이다. 명실상부한 겨울 바다 최고의 축제로서 국내외에서도 5,000여명 이상이 참가하는 우리나라 최고의 겨울철 축제이며 참가 대상은 국내외에 거주하는 한국인, 외국인 남녀노소 누구나 참가할 수 있다. 2011년 영국 BBC는 방송을 통해 겨울에 도전해볼만한 이색 스포츠 10선 중 첫 번째로 꼽았다. 1988년 올림픽을 기념해 개최하기 시작한 해운대 북극곰축제는 공식적으로 겨울 수영을 할 수 있는 이색 축제로 자리매김하고 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1669940767188.jpg,부산시 해운대구,해운대해수욕장 백사장 일원,"무료, 참가비용 30,000원",기간 : 2022. 12. 23. ~ 24.
